trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
2132615,10,249235,Penn Station New York,"7276",0,7276,20,
2132637,10,249235,Long Branch,"7277",1,7277,120,
2132638,10,249235,Long Branch,"7281",1,7281,120,
2132639,10,249235,Long Branch,"7285",1,7285,120,
2132476,9,249235,Penn Station New York,"7620",0,7620,9,
2132447,9,249235,Penn Station New York,"7624",0,7624,9,
2132448,9,249235,Rahway,"7625",1,7625,109,
2132449,9,249235,Rahway,"7629",1,7629,109,
2146506,9,249940,Penn Station New York,"7632",0,7632,9,
2132451,9,250049,Rahway,"7637",1,7637,109,
2132452,9,249235,Penn Station New York,"7652",0,7652,9,
2132453,9,249235,Penn Station New York,"7656",0,7656,9,
2132454,9,249235,Rahway,"7657",1,7657,109,
2132444,9,249235,Penn Station New York,"7660",0,7660,9,
2146564,9,251080,Rahway,"7661",1,7661,109,
2146536,9,251081,Rahway,"7665",1,7665,109,
2132456,9,249235,Penn Station New York,"7668",0,7668,9,
2132457,9,251082,Rahway,"7673",1,7673,109,
2132664,9,249235,Penn Station New York,"7800",0,7800,9,
2134566,9,249235,Trenton Station,"7801",1,7801,109,
2134565,9,249235,Trenton Station,"7803",1,7803,109,
2132458,9,249235,Penn Station New York,"7804",0,7804,9,
2132201,9,249235,Penn Station New York,"7812",0,7812,9,
2132644,9,249235,Trenton Station,"7813",1,7813,109,
2132309,9,249235,Penn Station New York,"7814",0,7814,9,
2132487,9,249235,Trenton Station,"7817",1,7817,109,
2132204,9,249235,Penn Station New York,"7818",0,7818,9,
2132488,9,249235,Trenton Station,"7821",1,7821,109,
2132205,9,249235,Penn Station New York,"7822",0,7822,9,
2132203,9,249235,Penn Station New York,"7824",0,7824,9,
2132482,9,249235,Penn Station New York,"7826",0,7826,9,
2132207,9,249235,Penn Station New York,"7830",0,7830,9,
2132478,9,249235,Penn Station New York,"7832",0,7832,9,
2132209,9,249235,Penn Station New York,"7834",0,7834,9,
2132483,9,249235,Penn Station New York,"7836",0,7836,9,
2132491,9,250049,Trenton Station,"7837",1,7837,109,
2132481,9,250047,Rahway,"7839",1,7839,109,
2132307,9,249235,Penn Station New York,"7840",0,7840,9,
2132499,9,249940,Penn Station New York,"7842",0,7842,9,
2132208,9,249235,Penn Station New York,"7844",0,7844,9,
2132459,9,249904,Trenton Station,"7845",1,7845,109,
2132479,9,249235,Trenton Station,"7847",1,7847,109,
2132211,9,249235,Penn Station New York,"7848",0,7848,9,
2132502,9,249235,Penn Station New York,"7850",0,7850,9,
2132494,9,249235,Trenton Station,"7851",1,7851,109,
2132213,9,249235,Penn Station New York,"7852",0,7852,9,
2132214,9,249235,Penn Station New York,"7854",0,7854,9,
2132254,9,249235,Trenton Station,"7855",1,7855,109,
2132242,9,249235,Trenton Station,"7857",1,7857,109,
2132503,9,249235,Penn Station New York,"7858",0,7858,9,
2132257,9,249235,Penn Station New York,"7860",0,7860,9,
2132470,9,249235,Trenton Station,"7861",1,7861,109,
2132472,9,249235,Penn Station New York,"7864",0,7864,9,
2132471,9,249235,Trenton Station,"7865",1,7865,109,
2132255,9,249235,Trenton Station,"7867",1,7867,109,
2132501,9,249235,Trenton Station,"7871",1,7871,109,
2132243,9,250047,Trenton Station,"7873",1,7873,109,
2132497,9,249940,Trenton Station,"7875",1,7875,109,
2132500,9,249235,Trenton Station,"7877",1,7877,109,
2132474,9,249940,Trenton Station,"7879",1,7879,109,
2132244,9,249235,Trenton Station,"7881",1,7881,109,
2132498,9,250048,Trenton Station,"7883",1,7883,109,
2134823,10,249356,Penn Station New York,"8216",0,8216,20,
2133746,15,249283,Penn Station New York,"5152",0,5152,15,
2133748,15,249283,Penn Station New York,"5170",0,5170,15,
2133723,15,249283,High Bridge,"5193",1,5193,115,
2133761,15,249334,Raritan,"5401",1,5401,115,
2133751,15,249283,Newark Penn Station,"5406",0,5406,15,
2133703,15,249283,Raritan,"5413",1,5413,115,
2133704,15,249283,Raritan,"5431",1,5431,115,
2133714,15,249283,Newark Penn Station,"5440",0,5440,15,
2133705,15,249283,Raritan,"5451",1,5451,115,
2133800,15,249339,Raritan,"5503",1,5503,115,
2133773,15,249339,Raritan,"5511",1,5511,115,
2134992,10,249359,Penn Station New York,"8314",0,8314,20,
2135332,10,249403,Penn Station New York,"8320",0,8320,20,
2134824,10,249356,Bay Head,"8321",1,8321,120,
2134793,10,249361,Bay Head,"8325",1,8325,120,
2137441,10,249231,Bay Head,"8353",1,8353,120,
2133749,15,249283,High Bridge,"5737",1,5737,115,
2137246,15,249283,Newark Penn Station,"5746",0,5746,15,
2133759,15,249283,Plainfield,"5939",1,5939,115,
2132674,2,249245,Montclair State University,"6201",1,6201,122,
2132136,2,249232,Penn Station New York,"6206",0,6206,22,
2131260,2,249232,Montclair State University,"6213",1,6213,122,
2137333,2,249283,Penn Station New York,"6216",0,6216,22,
2131641,2,249232,Penn Station New York,"6226",0,6226,22,
2134788,8,249361,Penn Station New York,"8404",0,8404,28,
2134777,8,249361,Penn Station New York,"8406",0,8406,28,
2134785,8,249361,Peapack,"8431",1,8431,128,
2134791,8,249361,Peapack,"8433",1,8433,128,
2131266,2,249232,Montclair State University,"6231",1,6231,122,
2131679,2,249505,Montclair State University,"6237",1,6237,122,
2131981,2,249232,Penn Station New York,"6242",0,6242,22,
2131271,2,249232,Montclair State University,"6251",1,6251,122,
2131834,2,249232,Penn Station New York,"6258",0,6258,22,
2131930,7,249232,Summit,"6363",1,6363,127,
2132098,8,249730,Gladstone,"6431",1,6431,128,
2134799,7,249245,Dover,"6603",1,6603,127,
2131290,7,249232,Dover,"6607",1,6607,127,
2133842,7,249283,Penn Station New York,"6614",0,6614,27,
2131293,7,249232,Dover,"6619",1,6619,127,
2131291,7,249232,Penn Station New York,"6624",0,6624,27,
2131400,7,249427,Penn Station New York,"6628",0,6628,27,
2131778,7,249232,Penn Station New York,"6636",0,6636,27,
2134099,7,249283,Dover,"6641",1,6641,127,
2132120,7,249730,Dover,"6647",1,6647,127,
2131299,7,249730,Dover,"6653",1,6653,127,
2134995,15,249359,Newark Penn Station,"8512",0,8512,15,
2134832,15,249356,Raritan,"8521",1,8521,115,
2131307,7,249232,Penn Station New York,"6662",0,6662,27,
2137442,15,249337,Raritan,"8529",1,8529,115,
2131308,7,249508,Dover,"6667",1,6667,127,
2134783,15,249361,Raritan,"8551",1,8551,115,
2131313,7,249232,Dover,"6671",1,6671,127,
2131315,7,249232,Dover,"6677",1,6677,127,
2134526,7,249240,Dover,"6903",1,6903,127,
2132170,7,249235,Dover,"6913",1,6913,127,
2132173,7,249235,Penn Station New York,"6916",0,6916,27,
2132176,7,250429,Dover,"6919",1,6919,127,
2132180,7,250047,Dover,"6923",1,6923,127,
2132185,7,249235,Dover,"6927",1,6927,127,
2132466,7,249235,Penn Station New York,"6930",0,6930,27,
2132190,7,249235,Penn Station New York,"6934",0,6934,27,
2132193,7,249235,Dover,"6937",1,6937,127,
2132197,7,249235,Dover,"6941",1,6941,127,
2132199,7,249235,Dover,"6945",1,6945,127,
2132601,10,249235,Penn Station New York,"7204",0,7204,20,
2132605,10,249235,Penn Station New York,"7216",0,7216,20,
2132626,10,249235,Long Branch,"7221",1,7221,120,
2132784,10,249234,Penn Station New York,"7228",0,7228,20,
2132628,10,249236,Long Branch,"7229",1,7229,120,
2132798,10,249234,Long Branch,"7233",1,7233,120,
2132800,10,250206,Long Branch,"7237",1,7237,120,
2132612,10,249236,Penn Station New York,"7244",0,7244,20,
2132804,10,249234,Long Branch,"7249",1,7249,120,
2132632,10,249236,Long Branch,"7253",1,7253,120,
2132634,10,249236,Long Branch,"7261",1,7261,120,
2132614,10,249235,Penn Station New York,"7268",0,7268,20,
2132200,9,249235,Penn Station New York,"7808",0,7808,9,
2132202,9,249235,Penn Station New York,"7816",0,7816,9,
2132477,9,249235,Penn Station New York,"7820",0,7820,9,
2132489,9,249235,Trenton Station,"7825",1,7825,109,
2132480,9,249235,Trenton Station,"7829",1,7829,109,
2132490,9,250429,Trenton Station,"7833",1,7833,109,
2132210,9,249235,Penn Station New York,"7838",0,7838,9,
2132492,9,250047,Trenton Station,"7841",1,7841,109,
2132212,9,249235,Penn Station New York,"7846",0,7846,9,
2132493,9,249235,Trenton Station,"7849",1,7849,109,
2132486,9,249235,Trenton Station,"7853",1,7853,109,
2132256,9,249235,Penn Station New York,"7856",0,7856,9,
2132485,9,249235,Trenton Station,"7859",1,7859,109,
2146538,9,251081,Trenton Station,"7863",1,7863,109,
2132258,9,249235,Penn Station New York,"7868",0,7868,9,
2132259,9,249235,Penn Station New York,"7872",0,7872,9,
2132260,9,249235,Penn Station New York,"7876",0,7876,9,
2132515,9,249235,Penn Station New York,"7880",0,7880,9,
2132245,9,249235,Trenton Station,"7885",1,7885,109,
2137439,10,249337,Long Branch,"8249",1,8249,120,
2137571,2,249337,Montclair State University,"6263",1,6263,122,
2137570,2,250189,Montclair State University,"6263",1,6263,122,
2133711,15,249283,Raritan,"5127",1,5127,115,
2133742,15,249283,Newark Penn Station,"5404",0,5404,15,
2132790,10,249234,Penn Station New York,"7256",0,7256,20,
2132780,10,249234,Penn Station New York,"7244",0,7244,20,
2134519,10,249240,Bay Head,"4785",1,4785,110,
2132602,10,249235,Penn Station New York,"7208",0,7208,20,
2132206,9,249235,Penn Station New York,"7828",0,7828,9,
2131604,7,249232,Penn Station New York,"6676",0,6676,27,
2132660,9,249235,Trenton Station,"7805",1,7805,109,
2132496,9,249235,Trenton Station,"7869",1,7869,109,
2132618,10,249235,Long Branch,"4732",0,4732,10,
2132801,10,249236,Long Branch,"7241",1,7241,120,
2133699,15,249283,High Bridge,"5711",1,5711,115,
2137506,7,249232,Dover,"6635",1,6635,127,
2132183,7,249904,Dover,"6925",1,6925,127,
2132611,10,249236,Penn Station New York,"7240",0,7240,20,
2134839,10,249356,Long Branch,"8223",1,8223,120,
2134997,9,249359,Penn Station New York,"8800",0,8800,9,
2134756,9,249361,Penn Station New York,"8804",0,8804,9,
2134834,9,249356,Penn Station New York,"8806",0,8806,9,
2134993,9,249359,Penn Station New York,"8810",0,8810,9,
2134825,9,249356,Penn Station New York,"8812",0,8812,9,
2134757,9,249361,Penn Station New York,"8816",0,8816,9,
2134838,9,249356,Trenton Station,"8829",1,8829,109,
2134835,9,249356,New Brunswick,"8833",1,8833,109,
2134837,9,249356,Trenton Station,"8835",1,8835,109,
2134826,9,249356,New Brunswick,"8837",1,8837,109,
2134758,9,249361,Trenton Station,"8841",1,8841,109,
2137438,9,249231,Trenton Station,"8849",1,8849,109,
2137440,9,249337,Trenton Station,"8851",1,8851,109,
2137443,9,249231,Trenton Station,"8855",1,8855,109,
2134759,9,249361,Trenton Station,"8861",1,8861,109,
2134794,9,249361,Trenton Station,"8865",1,8865,109,
2137472,9,249337,Jersey Avenue,"8871",1,8871,109,
2134775,7,249361,Penn Station New York,"8906",0,8906,27,
2134996,7,249359,Penn Station New York,"8908",0,8908,27,
2134828,7,249356,Penn Station New York,"8910",0,8910,27,
2134781,7,249361,Dover,"8911",1,8911,127,
2134829,7,249356,Penn Station New York,"8912",0,8912,27,
2134830,7,249356,Dover,"8921",1,8921,127,
2134831,7,249356,Dover,"8923",1,8923,127,
2134833,7,249356,Dover,"8925",1,8925,127,
2134786,7,249361,Dover,"8933",1,8933,127,
2135248,7,249337,Summit,"8935",1,8935,127,
2135371,7,249337,Dover,"8941",1,8941,127,
2134776,2,249361,Penn Station New York,"9200",0,9200,22,
2134778,2,249361,Penn Station New York,"9202",0,9202,22,
2134779,2,249361,Penn Station New York,"9204",0,9204,22,
2134782,2,249361,Montclair State University,"9225",1,9225,122,
2134784,2,249361,Montclair State University,"9227",1,9227,122,
2134787,2,249361,Montclair State University,"9229",1,9229,122,
2134780,2,249361,Hoboken,"9530",0,9530,2,
2132691,14,249245,Princeton Junction,"4100",0,4100,14,
2132701,14,249245,Princeton Junction,"4102",0,4102,14,
2132693,14,249245,Princeton Station,"4103",1,4103,114,
2132694,14,249245,Princeton Junction,"4104",0,4104,14,
2135383,14,249283,Princeton Junction,"4106",0,4106,14,
2135384,14,249283,Princeton Station,"4107",1,4107,114,
2135386,14,249283,Princeton Station,"4109",1,4109,114,
2135391,14,249283,Princeton Junction,"4112",0,4112,14,
2135392,14,249283,Princeton Station,"4113",1,4113,114,
2135395,14,249283,Princeton Station,"4115",1,4115,114,
2131771,14,249232,Princeton Junction,"4116",0,4116,14,
2131602,14,249232,Princeton Station,"4117",1,4117,114,
2131742,14,249232,Princeton Station,"4119",1,4119,114,
2131743,14,249232,Princeton Junction,"4120",0,4120,14,
2135397,14,249283,Princeton Junction,"4122",0,4122,14,
2131202,14,249232,Princeton Station,"4123",1,4123,114,
2131204,14,249232,Princeton Station,"4125",1,4125,114,
2131591,14,249232,Princeton Junction,"4126",0,4126,14,
2131598,14,249232,Princeton Station,"4127",1,4127,114,
2131843,14,249232,Princeton Station,"4129",1,4129,114,
2131744,14,249232,Princeton Junction,"4130",0,4130,14,
2131206,14,249232,Princeton Junction,"4132",0,4132,14,
2131203,14,249232,Princeton Station,"4133",1,4133,114,
2131208,14,249232,Princeton Station,"4135",1,4135,114,
2131209,14,249232,Princeton Junction,"4136",0,4136,14,
2131211,14,249232,Princeton Junction,"4138",0,4138,14,
2131212,14,249232,Princeton Station,"4139",1,4139,114,
2131214,14,249232,Princeton Junction,"4140",0,4140,14,
2131215,14,249232,Princeton Junction,"4142",0,4142,14,
2131601,14,249232,Princeton Station,"4143",1,4143,114,
2131216,14,249232,Princeton Junction,"4146",0,4146,14,
2131645,14,249232,Princeton Junction,"4148",0,4148,14,
2131597,14,249232,Princeton Station,"4149",1,4149,114,
2131595,14,249232,Princeton Junction,"4150",0,4150,14,
2131594,14,249232,Princeton Junction,"4152",0,4152,14,
2131659,14,249232,Princeton Station,"4153",1,4153,114,
2131218,14,249232,Princeton Junction,"4156",0,4156,14,
2131220,14,249232,Princeton Junction,"4158",0,4158,14,
2132104,14,249232,Princeton Station,"4163",1,4163,114,
2132105,14,249232,Princeton Station,"4165",1,4165,114,
2132109,14,249232,Princeton Station,"4169",1,4169,114,
2132111,14,249232,Princeton Station,"4171",1,4171,114,
2131732,14,249232,Princeton Junction,"4174",0,4174,14,
2131223,14,249232,Princeton Junction,"4176",0,4176,14,
2131660,14,249232,Princeton Junction,"4180",0,4180,14,
2131662,14,249232,Princeton Junction,"4182",0,4182,14,
2131859,14,249232,Princeton Station,"4185",1,4185,114,
2131860,14,249232,Princeton Station,"4187",1,4187,114,
2131854,14,249232,Princeton Station,"4189",1,4189,114,
2131856,14,249232,Princeton Station,"4193",1,4193,114,
2134516,14,249240,Princeton Station,"4201",1,4201,114,
2132413,14,249235,Princeton Junction,"4224",0,4224,14,
2132415,14,249235,Princeton Junction,"4226",0,4226,14,
2132419,14,249235,Princeton Junction,"4230",0,4230,14,
2132421,14,249235,Princeton Junction,"4232",0,4232,14,
2132475,14,249235,Princeton Station,"4235",1,4235,114,
2132423,14,249235,Princeton Station,"4237",1,4237,114,
2132426,14,249235,Princeton Station,"4239",1,4239,114,
2132165,1,249235,Philadelphia 30th St.,"4688",1,4688,101,
2132467,14,249235,Princeton Station,"4243",1,4243,114,
2132513,14,249235,Princeton Station,"4245",1,4245,114,
2132430,14,249235,Princeton Junction,"4246",0,4246,14,
2132432,14,249235,Princeton Junction,"4248",0,4248,14,
2132431,14,249235,Princeton Station,"4249",1,4249,114,
2132433,14,249235,Princeton Station,"4251",1,4251,114,
2132512,14,249235,Princeton Junction,"4252",0,4252,14,
2132412,14,249235,Princeton Junction,"4254",0,4254,14,
2132435,14,249235,Princeton Station,"4255",1,4255,114,
2132155,14,249235,Princeton Junction,"4256",0,4256,14,
2132510,14,249235,Princeton Junction,"4258",0,4258,14,
2132437,14,249235,Princeton Station,"4261",1,4261,114,
2132154,14,249235,Princeton Junction,"4262",0,4262,14,
2132508,14,249235,Princeton Junction,"4264",0,4264,14,
2132507,14,249235,Princeton Station,"4265",1,4265,114,
2132157,14,249235,Princeton Junction,"4266",0,4266,14,
2132158,14,249235,Princeton Junction,"4268",0,4268,14,
2132440,14,249235,Princeton Station,"4269",1,4269,114,
2132441,14,249235,Princeton Station,"4271",1,4271,114,
2132160,14,249235,Princeton Junction,"4272",0,4272,14,
2132161,14,249235,Princeton Junction,"4274",0,4274,14,
2132506,14,249235,Princeton Station,"4277",1,4277,114,
2132505,14,249235,Princeton Junction,"4278",0,4278,14,
2132504,14,249235,Princeton Station,"4279",1,4279,114,
2132445,14,249235,Princeton Station,"4281",1,4281,114,
2131937,10,249232,Long Branch,"4310",0,4310,10,
2134092,10,249283,Bay Head,"4321",1,4321,110,
2131230,10,249232,Bay Head,"4323",1,4323,110,
2132087,10,249232,Long Branch,"4324",0,4324,10,
2131318,10,249232,Bay Head,"4331",1,4331,110,
2131944,10,249232,Long Branch,"4334",0,4334,10,
2131583,10,249232,Bay Head,"4335",1,4335,110,
2131231,10,249232,Bay Head,"4343",1,4343,110,
2131948,10,249232,Long Branch,"4344",0,4344,10,
2131949,10,249232,Long Branch,"4352",0,4352,10,
2131971,10,249232,Bay Head,"4355",1,4355,110,
2131950,10,249232,Long Branch,"4360",0,4360,10,
2131954,10,249232,Long Branch,"4372",0,4372,10,
2131957,10,249232,Long Branch,"4378",0,4378,10,
2132003,10,249232,Bay Head,"4379",1,4379,110,
2133880,10,249283,Bay Head,"4383",1,4383,110,
2135400,10,249283,Long Branch,"4392",0,4392,10,
2137448,10,249245,Bay Head,"4393",1,4393,110,
2131932,10,249232,Long Branch,"4398",0,4398,10,
2131224,1,249232,Philadelphia 30th St.,"4608",1,4608,101,
2131227,1,249232,Atlantic City Terminal,"4613",0,4613,1,
2131232,1,249232,Philadelphia 30th St.,"4620",1,4620,101,
2136399,1,249283,Philadelphia 30th St.,"4628",1,4628,101,
2131625,1,249232,Atlantic City Terminal,"4631",0,4631,1,
2131237,1,249232,Atlantic City Terminal,"4635",0,4635,1,
2131242,1,249232,Atlantic City Terminal,"4639",0,4639,1,
2131245,1,249232,Atlantic City Terminal,"4643",0,4643,1,
2132384,1,250247,Philadelphia 30th St.,"4660",1,4660,101,
2132390,1,250247,Philadelphia 30th St.,"4668",1,4668,101,
2132392,1,250247,Philadelphia 30th St.,"4670",1,4670,101,
2132396,1,250247,Atlantic City Terminal,"4677",0,4677,1,
2132398,1,250247,Atlantic City Terminal,"4679",0,4679,1,
2132164,1,249235,Philadelphia 30th St.,"4684",1,4684,101,
2132387,1,249235,Atlantic City Terminal,"4687",0,4687,1,
2131628,5,249232,Port Jervis,"0041",1,0041,145,
2131810,5,249232,Hoboken,"0042",0,0042,45,
2131402,6,249232,Port Jervis,"0043",1,0043,135,
2132012,6,249232,Hoboken,"0044",0,0044,35,
2131403,5,249232,Port Jervis,"0045",1,0045,145,
2132013,6,249232,Hoboken,"0046",0,0046,35,
2132812,10,249232,Long Branch,"4366",0,4366,10,
2132813,10,249232,Bay Head,"4375",1,4375,110,
2131959,10,249232,Long Branch,"4384",0,4384,10,
2131653,6,249508,"Middletown, NY","0047",1,0047,135,
2131404,6,249232,Hoboken,"0048",0,0048,35,
2137449,10,249245,Bay Head,"4397",1,4397,110,
2131225,1,249232,Philadelphia 30th St.,"4610",1,4610,101,
2131234,1,249232,Philadelphia 30th St.,"4624",1,4624,101,
2131405,6,249232,Hoboken,"0050",0,0050,35,
2131626,1,249232,Atlantic City Terminal,"4633",0,4633,1,
2131244,1,249232,Philadelphia 30th St.,"4642",1,4642,101,
2132385,1,250247,Philadelphia 30th St.,"4662",1,4662,101,
2131406,6,249734,Port Jervis,"0051",1,0051,135,
2131407,6,249232,Hoboken,"0052",0,0052,35,
2132394,1,250247,Atlantic City Terminal,"4673",0,4673,1,
2132400,1,249235,Philadelphia 30th St.,"4682",1,4682,101,
2131408,6,249667,Port Jervis,"0053",1,0053,135,
2131409,6,249232,Hoboken,"0054",0,0054,35,
2131723,6,249733,Port Jervis,"0055",1,0055,135,
2131410,6,249232,Hoboken,"0056",0,0056,35,
2131411,6,249436,Port Jervis,"0057",1,0057,135,
2134112,6,249505,Hoboken,"0058",0,0058,35,
2132754,6,249439,Port Jervis,"0059",1,0059,135,
2131413,6,249733,Port Jervis,"0061",1,0061,135,
2131414,5,249508,Hoboken,"0062",0,0062,45,
2131415,6,249733,Port Jervis,"0063",1,0063,135,
2131416,6,249666,Hoboken,"0064",0,0064,35,
2131417,6,249506,Port Jervis,"0065",1,0065,135,
2145231,5,249436,Hoboken,"0066",0,0066,45,
2131873,6,249232,Port Jervis,"0067",1,0067,135,
2131418,5,249232,Hoboken,"0068",0,0068,45,
2132516,5,249235,Port Jervis,"0069",1,0069,145,
2132567,6,249235,Hoboken,"0070",0,0070,35,
2132315,5,249235,Port Jervis,"0071",1,0071,145,
2132316,6,249235,Hoboken,"0072",0,0072,35,
2132317,5,250431,Port Jervis,"0073",1,0073,145,
2132318,5,250431,Hoboken,"0074",0,0074,45,
2132319,6,249940,Port Jervis,"0075",1,0075,135,
2132320,5,249940,Hoboken,"0076",0,0076,45,
2132321,6,250052,Port Jervis,"0077",1,0077,135,
2132322,6,249904,Hoboken,"0078",0,0078,35,
2132323,6,250053,Port Jervis,"0079",1,0079,135,
2145037,6,249235,Hoboken,"0080",0,0080,35,
2132325,5,250604,Port Jervis,"0081",1,0081,145,
2132568,6,249235,Hoboken,"0082",0,0082,35,
2133889,6,249224,Hoboken,"0088",0,0088,35,
2134827,6,249356,Port Jervis,"0091",1,0091,135,
2134050,6,249361,Port Jervis,"0093",1,0093,135,
2134048,6,249359,Hoboken,"0094",0,0094,35,
2132733,6,249231,Port Jervis,"0099",1,0099,135,
2135196,2,249283,Hoboken,"0204",0,0204,2,
2131419,2,249232,Hoboken,"0208",0,0208,2,
2131581,2,249232,Montclair State University,"0211",1,0211,102,
2131420,2,249232,Hoboken,"0212",0,0212,2,
2131421,2,249232,Hoboken,"0262",0,0262,2,
2131864,2,249427,Hoboken,"0264",0,0264,2,
2131988,2,249232,Montclair State University,"0267",1,0267,102,
2131740,2,249232,Montclair State University,"0275",1,0275,102,
2133843,7,249283,Summit,"0301",1,0301,107,
2133827,7,249283,Hoboken,"0308",0,0308,7,
2133839,7,249283,Summit,"0309",1,0309,107,
2133831,7,249283,Hoboken,"0312",0,0312,7,
2131682,7,249232,Summit,"0325",1,0325,107,
2131680,7,249232,Hoboken,"0330",0,0330,7,
2131422,7,249427,Hoboken,"0336",0,0336,7,
2131423,7,249232,Summit,"0339",1,0339,107,
2131683,8,249232,Hoboken,"0400",0,0400,8,
2131804,8,249232,Hoboken,"0402",0,0402,8,
2131790,8,249232,Hoboken,"0404",0,0404,8,
2131769,8,249232,Hoboken,"0408",0,0408,8,
2131791,8,249232,Gladstone,"0409",1,0409,108,
2131684,8,249232,Gladstone,"0411",1,0411,108,
2133835,8,249232,Hoboken,"0412",0,0412,8,
2131686,8,249232,Gladstone,"0413",1,0413,108,
2131687,8,249232,Hoboken,"0414",0,0414,8,
2131802,7,249232,Hoboken,"0608",0,0608,7,
2131690,8,249427,Gladstone,"0415",1,0415,108,
2131691,8,249232,Hoboken,"0416",0,0416,8,
2131426,7,249232,Dover,"0645",1,0645,107,
2131688,8,249427,Gladstone,"0417",1,0417,108,
2131792,8,249232,Hoboken,"0418",0,0418,8,
2131770,7,249232,Hoboken,"0682",0,0682,7,
2131793,8,249427,Gladstone,"0419",1,0419,108,
2131692,8,249232,Hoboken,"0420",0,0420,8,
2132357,8,249235,Summit,"0710",0,0710,8,
2131717,8,249427,Gladstone,"0421",1,0421,108,
2131693,8,249232,Hoboken,"0422",0,0422,8,
2131712,8,249232,Gladstone,"0423",1,0423,108,
2131694,8,249232,Hoboken,"0424",0,0424,8,
2131695,8,249232,Hoboken,"0426",0,0426,8,
2131713,8,249232,Gladstone,"0427",1,0427,108,
2131794,8,249232,Hoboken,"0428",0,0428,8,
2131696,8,249232,Gladstone,"0429",1,0429,108,
2131714,8,249232,Hoboken,"0430",0,0430,8,
2131715,8,249232,Hoboken,"0432",0,0432,8,
2131923,8,249232,Gladstone,"0433",1,0433,108,
2131697,8,249232,Hoboken,"0434",0,0434,8,
